,file_path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor
1223,/content/ravdess/Actor_05/03-01-08-02-02-02-05.wav,03,01,08,02,02,02,05
1224,/content/ravdess/Actor_05/03-02-02-02-02-01-05.wav,03,02,02,02,02,01,05
1225,/content/ravdess/Actor_05/03-02-05-01-02-01-05.wav,03,02,05,01,02,01,05
1226,/content/ravdess/Actor_05/03-01-06-01-02-01-05.wav,03,01,06,01,02,01,05
1227,/content/ravdess/Actor_05/03-02-06-01-01-01-05.wav,03,02,06,01,01,01,05
1228,/content/ravdess/Actor_05/03-02-03-01-02-02-05.wav,03,02,03,01,02,02,05
1229,/content/ravdess/Actor_05/03-02-06-01-02-02-05.wav,03,02,06,01,02,02,05
1230,/content/ravdess/Actor_05/03-02-06-02-01-02-05.wav,03,02,06,02,01,02,05
1231,/content/ravdess/Actor_05/03-01-03-01-02-02-05.wav,03,01,03,01,02,02,05
1232,/content/ravdess/Actor_05/03-02-02-01-01-02-05.wav,03,02,02,01,01,02,05
1233,/content/ravdess/Actor_05/03-02-06-01-01-02-05.wav,03,02,06,01,01,02,05
1234,/content/ravdess/Actor_05/03-01-05-01-02-01-05.wav,03,01,05,01,02,01,05
1235,/content/ravdess/Actor_05/03-02-03-01-02-01-05.wav,03,02,03,01,02,01,05
1236,/content/ravdess/Actor_05/03-02-04-01-01-01-05.wav,03,02,04,01,01,01,05
1237,/content/ravdess/Actor_05/03-02-01-01-01-02-05.wav,03,02,01,01,01,02,05
1238,/content/ravdess/Actor_05/03-02-02-02-02-02-05.wav,03,02,02,02,02,02,05
1239,/content/ravdess/Actor_05/03-01-05-02-01-02-05.wav,03,01,05,02,01,02,05
1240,/content/ravdess/Actor_05/03-01-08-02-01-02-05.wav,03,01,08,02,01,02,05
1241,/content/ravdess/Actor_05/03-01-08-01-02-01-05.wav,03,01,08,01,02,01,05
1242,/content/ravdess/Actor_05/03-01-02-01-02-01-05.wav,03,01,02,01,02,01,05
1243,/content/ravdess/Actor_05/03-01-02-02-02-01-05.wav,03,01,02,02,02,01,05
1244,/content/ravdess/Actor_05/03-01-02-01-02-02-05.wav,03,01,02,01,02,02,05
1245,/content/ravdess/Actor_05/03-02-04-02-02-01-05.wav,03,02,04,02,02,01,05
1246,/content/ravdess/Actor_05/03-02-03-02-02-01-05.wav,03,02,03,02,02,01,05
1247,/content/ravdess/Actor_05/03-01-04-02-01-02-05.wav,03,01,04,02,01,02,05
1248,/content/ravdess/Actor_05/03-01-03-01-01-01-05.wav,03,01,03,01,01,01,05
1249,/content/ravdess/Actor_05/03-02-06-01-02-01-05.wav,03,02,06,01,02,01,05
1250,/content/ravdess/Actor_05/03-01-07-02-02-02-05.wav,03,01,07,02,02,02,05
1251,/content/ravdess/Actor_05/03-01-03-01-02-01-05.wav,03,01,03,01,02,01,05
1252,/content/ravdess/Actor_05/03-01-06-01-01-01-05.wav,03,01,06,01,01,01,05
1253,/content/ravdess/Actor_05/03-01-05-01-02-02-05.wav,03,01,05,01,02,02,05
1254,/content/ravdess/Actor_05/03-01-08-02-01-01-05.wav,03,01,08,02,01,01,05
1255,/content/ravdess/Actor_05/03-01-06-01-01-02-05.wav,03,01,06,01,01,02,05
1256,/content/ravdess/Actor_05/03-01-08-02-02-01-05.wav,03,01,08,02,02,01,05
1257,/content/ravdess/Actor_05/03-01-03-02-01-01-05.wav,03,01,03,02,01,01,05
1258,/content/ravdess/Actor_05/03-01-05-01-01-02-05.wav,03,01,05,01,01,02,05
1259,/content/ravdess/Actor_05/03-02-04-01-02-01-05.wav,03,02,04,01,02,01,05
1260,/content/ravdess/Actor_05/03-01-03-01-01-02-05.wav,03,01,03,01,01,02,05
1261,/content/ravdess/Actor_05/03-01-05-02-02-02-05.wav,03,01,05,02,02,02,05
1262,/content/ravdess/Actor_05/03-01-06-02-01-01-05.wav,03,01,06,02,01,01,05
1263,/content/ravdess/Actor_05/03-01-04-01-02-02-05.wav,03,01,04,01,02,02,05
1264,/content/ravdess/Actor_05/03-01-06-02-02-02-05.wav,03,01,06,02,02,02,05
1265,/content/ravdess/Actor_05/03-01-08-01-01-02-05.wav,03,01,08,01,01,02,05
1266,/content/ravdess/Actor_05/03-02-05-01-01-01-05.wav,03,02,05,01,01,01,05
1267,/content/ravdess/Actor_05/03-02-02-01-02-01-05.wav,03,02,02,01,02,01,05
1268,/content/ravdess/Actor_05/03-01-06-01-02-02-05.wav,03,01,06,01,02,02,05
1269,/content/ravdess/Actor_05/03-02-06-02-02-02-05.wav,03,02,06,02,02,02,05
1270,/content/ravdess/Actor_05/03-01-01-01-02-02-05.wav,03,01,01,01,02,02,05
1271,/content/ravdess/Actor_05/03-02-05-01-01-02-05.wav,03,02,05,01,01,02,05
1272,/content/ravdess/Actor_05/03-01-05-01-01-01-05.wav,03,01,05,01,01,01,05
1273,/content/ravdess/Actor_05/03-01-03-02-02-02-05.wav,03,01,03,02,02,02,05
1274,/content/ravdess/Actor_05/03-01-07-01-01-01-05.wav,03,01,07,01,01,01,05
1275,/content/ravdess/Actor_05/03-02-01-01-02-02-05.wav,03,02,01,01,02,02,05
1276,/content/ravdess/Actor_05/03-01-04-02-02-01-05.wav,03,01,04,02,02,01,05
1277,/content/ravdess/Actor_05/03-02-04-01-01-02-05.wav,03,02,04,01,01,02,05
1278,/content/ravdess/Actor_05/03-02-04-02-02-02-05.wav,03,02,04,02,02,02,05
1279,/content/ravdess/Actor_05/03-02-02-01-02-02-05.wav,03,02,02,01,02,02,05
1280,/content/ravdess/Actor_05/03-01-03-02-02-01-05.wav,03,01,03,02,02,01,05
1281,/content/ravdess/Actor_05/03-02-06-02-01-01-05.wav,03,02,06,02,01,01,05
1282,/content/ravdess/Actor_05/03-02-05-02-01-02-05.wav,03,02,05,02,01,02,05
1283,/content/ravdess/Actor_05/03-01-02-01-01-01-05.wav,03,01,02,01,01,01,05
1284,/content/ravdess/Actor_05/03-02-03-02-01-02-05.wav,03,02,03,02,01,02,05
1285,/content/ravdess/Actor_05/03-02-03-02-01-01-05.wav,03,02,03,02,01,01,05
1286,/content/ravdess/Actor_05/03-02-01-01-01-01-05.wav,03,02,01,01,01,01,05
1287,/content/ravdess/Actor_05/03-01-04-02-01-01-05.wav,03,01,04,02,01,01,05
1288,/content/ravdess/Actor_05/03-02-05-02-02-01-05.wav,03,02,05,02,02,01,05
1289,/content/ravdess/Actor_05/03-02-02-01-01-01-05.wav,03,02,02,01,01,01,05
1290,/content/ravdess/Actor_05/03-02-04-02-01-01-05.wav,03,02,04,02,01,01,05
1291,/content/ravdess/Actor_05/03-01-07-01-02-02-05.wav,03,01,07,01,02,02,05
1292,/content/ravdess/Actor_05/03-01-04-01-01-01-05.wav,03,01,04,01,01,01,05
1293,/content/ravdess/Actor_05/03-01-06-02-01-02-05.wav,03,01,06,02,01,02,05
1294,/content/ravdess/Actor_05/03-01-05-02-02-01-05.wav,03,01,05,02,02,01,05
1295,/content/ravdess/Actor_05/03-01-01-01-01-02-05.wav,03,01,01,01,01,02,05
1296,/content/ravdess/Actor_05/03-01-08-01-02-02-05.wav,03,01,08,01,02,02,05
1297,/content/ravdess/Actor_05/03-02-03-01-01-01-05.wav,03,02,03,01,01,01,05
1298,/content/ravdess/Actor_05/03-02-05-02-01-01-05.wav,03,02,05,02,01,01,05
1299,/content/ravdess/Actor_05/03-02-02-02-01-01-05.wav,03,02,02,02,01,01,05
1300,/content/ravdess/Actor_05/03-01-07-01-02-01-05.wav,03,01,07,01,02,01,05
1301,/content/ravdess/Actor_05/03-02-03-01-01-02-05.wav,03,02,03,01,01,02,05
1302,/content/ravdess/Actor_05/03-01-07-01-01-02-05.wav,03,01,07,01,01,02,05
1303,/content/ravdess/Actor_05/03-01-04-02-02-02-05.wav,03,01,04,02,02,02,05
1304,/content/ravdess/Actor_05/03-01-03-02-01-02-05.wav,03,01,03,02,01,02,05
1305,/content/ravdess/Actor_05/03-01-06-02-02-01-05.wav,03,01,06,02,02,01,05
1306,/content/ravdess/Actor_05/03-02-06-02-02-01-05.wav,03,02,06,02,02,01,05
1307,/content/ravdess/Actor_05/03-01-02-02-01-01-05.wav,03,01,02,02,01,01,05
1308,/content/ravdess/Actor_17/03-01-04-01-02-02-17.wav,03,01,04,01,02,02,17
1309,/content/ravdess/Actor_17/03-01-03-01-02-02-17.wav,03,01,03,01,02,02,17
1310,/content/ravdess/Actor_17/03-01-04-02-01-02-17.wav,03,01,04,02,01,02,17
1311,/content/ravdess/Actor_17/03-01-08-01-01-01-17.wav,03,01,08,01,01,01,17
1312,/content/ravdess/Actor_17/03-02-04-02-02-02-17.wav,03,02,04,02,02,02,17
1313,/content/ravdess/Actor_17/03-02-06-02-02-01-17.wav,03,02,06,02,02,01,17
1314,/content/ravdess/Actor_17/03-01-02-01-01-01-17.wav,03,01,02,01,01,01,17
1315,/content/ravdess/Actor_17/03-01-06-02-01-01-17.wav,03,01,06,02,01,01,17
1316,/content/ravdess/Actor_17/03-01-04-01-02-01-17.wav,03,01,04,01,02,01,17
1317,/content/ravdess/Actor_17/03-01-03-02-01-01-17.wav,03,01,03,02,01,01,17
1318,/content/ravdess/Actor_17/03-02-02-01-02-02-17.wav,03,02,02,01,02,02,17
1319,/content/ravdess/Actor_17/03-01-03-02-02-02-17.wav,03,01,03,02,02,02,17
1320,/content/ravdess/Actor_17/03-02-05-02-02-02-17.wav,03,02,05,02,02,02,17
1321,/content/ravdess/Actor_17/03-02-01-01-02-01-17.wav,03,02,01,01,02,01,17
1322,/content/ravdess/Actor_17/03-02-01-01-02-02-17.wav,03,02,01,01,02,02,17
1323,/content/ravdess/Actor_17/03-01-05-01-01-01-17.wav,03,01,05,01,01,01,17
1324,/content/ravdess/Actor_17/03-01-03-01-02-01-17.wav,03,01,03,01,02,01,17
1325,/content/ravdess/Actor_17/03-02-04-01-02-01-17.wav,03,02,04,01,02,01,17
1326,/content/ravdess/Actor_17/03-01-08-02-02-01-17.wav,03,01,08,02,02,01,17
1327,/content/ravdess/Actor_17/03-02-04-02-01-02-17.wav,03,02,04,02,01,02,17
1328,/content/ravdess/Actor_17/03-02-01-01-01-02-17.wav,03,02,01,01,01,02,17
1329,/content/ravdess/Actor_17/03-02-05-01-02-02-17.wav,03,02,05,01,02,02,17
1330,/content/ravdess/Actor_17/03-02-05-01-01-02-17.wav,03,02,05,01,01,02,17
1331,/content/ravdess/Actor_17/03-01-03-02-01-02-17.wav,03,01,03,02,01,02,17
1332,/content/ravdess/Actor_17/03-02-06-01-01-02-17.wav,03,02,06,01,01,02,17
1333,/content/ravdess/Actor_17/03-01-02-02-01-01-17.wav,03,01,02,02,01,01,17
1334,/content/ravdess/Actor_17/03-01-05-02-02-02-17.wav,03,01,05,02,02,02,17
1335,/content/ravdess/Actor_17/03-01-07-02-02-01-17.wav,03,01,07,02,02,01,17
1336,/content/ravdess/Actor_17/03-01-05-02-02-01-17.wav,03,01,05,02,02,01,17
1337,/content/ravdess/Actor_17/03-02-02-01-01-01-17.wav,03,02,02,01,01,01,17
1338,/content/ravdess/Actor_17/03-01-03-02-02-01-17.wav,03,01,03,02,02,01,17
1339,/content/ravdess/Actor_17/03-02-03-01-02-01-17.wav,03,02,03,01,02,01,17
1340,/content/ravdess/Actor_17/03-01-07-01-01-02-17.wav,03,01,07,01,01,02,17
1341,/content/ravdess/Actor_17/03-01-06-02-02-01-17.wav,03,01,06,02,02,01,17
1342,/content/ravdess/Actor_17/03-01-08-02-01-02-17.wav,03,01,08,02,01,02,17
1343,/content/ravdess/Actor_17/03-01-08-01-02-02-17.wav,03,01,08,01,02,02,17
1344,/content/ravdess/Actor_17/03-02-06-02-01-01-17.wav,03,02,06,02,01,01,17
1345,/content/ravdess/Actor_17/03-01-07-02-01-02-17.wav,03,01,07,02,01,02,17
1346,/content/ravdess/Actor_17/03-01-05-01-02-02-17.wav,03,01,05,01,02,02,17
1347,/content/ravdess/Actor_17/03-01-01-01-02-01-17.wav,03,01,01,01,02,01,17
1348,/content/ravdess/Actor_17/03-02-05-02-01-02-17.wav,03,02,05,02,01,02,17
1349,/content/ravdess/Actor_17/03-02-03-01-01-02-17.wav,03,02,03,01,01,02,17
1350,/content/ravdess/Actor_17/03-01-01-01-02-02-17.wav,03,01,01,01,02,02,17
1351,/content/ravdess/Actor_17/03-02-03-02-02-02-17.wav,03,02,03,02,02,02,17
1352,/content/ravdess/Actor_17/03-02-03-02-01-02-17.wav,03,02,03,02,01,02,17
1353,/content/ravdess/Actor_17/03-02-04-01-02-02-17.wav,03,02,04,01,02,02,17
1354,/content/ravdess/Actor_17/03-01-05-02-01-02-17.wav,03,01,05,02,01,02,17
1355,/content/ravdess/Actor_17/03-02-06-02-01-02-17.wav,03,02,06,02,01,02,17
1356,/content/ravdess/Actor_17/03-01-06-01-02-01-17.wav,03,01,06,01,02,01,17
1357,/content/ravdess/Actor_17/03-02-04-01-01-02-17.wav,03,02,04,01,01,02,17
1358,/content/ravdess/Actor_17/03-02-06-01-02-02-17.wav,03,02,06,01,02,02,17
1359,/content/ravdess/Actor_17/03-01-04-01-01-02-17.wav,03,01,04,01,01,02,17
1360,/content/ravdess/Actor_17/03-02-01-01-01-01-17.wav,03,02,01,01,01,01,17
1361,/content/ravdess/Actor_17/03-02-02-02-01-02-17.wav,03,02,02,02,01,02,17
1362,/content/ravdess/Actor_17/03-02-06-01-02-01-17.wav,03,02,06,01,02,01,17
1363,/content/ravdess/Actor_17/03-02-06-01-01-01-17.wav,03,02,06,01,01,01,17
1364,/content/ravdess/Actor_17/03-02-05-02-02-01-17.wav,03,02,05,02,02,01,17
1365,/content/ravdess/Actor_17/03-02-03-02-01-01-17.wav,03,02,03,02,01,01,17
1366,/content/ravdess/Actor_17/03-02-02-02-02-01-17.wav,03,02,02,02,02,01,17
1367,/content/ravdess/Actor_17/03-01-04-02-01-01-17.wav,03,01,04,02,01,01,17
1368,/content/ravdess/Actor_17/03-02-03-02-02-01-17.wav,03,02,03,02,02,01,17
1369,/content/ravdess/Actor_17/03-01-01-01-01-02-17.wav,03,01,01,01,01,02,17
1370,/content/ravdess/Actor_17/03-01-08-02-01-01-17.wav,03,01,08,02,01,01,17
1371,/content/ravdess/Actor_17/03-01-07-01-02-01-17.wav,03,01,07,01,02,01,17
1372,/content/ravdess/Actor_17/03-01-04-01-01-01-17.wav,03,01,04,01,01,01,17
1373,/content/ravdess/Actor_17/03-02-06-02-02-02-17.wav,03,02,06,02,02,02,17
1374,/content/ravdess/Actor_17/03-01-03-01-01-02-17.wav,03,01,03,01,01,02,17
1375,/content/ravdess/Actor_17/03-02-05-01-02-01-17.wav,03,02,05,01,02,01,17
1376,/content/ravdess/Actor_17/03-02-05-02-01-01-17.wav,03,02,05,02,01,01,17
1377,/content/ravdess/Actor_17/03-01-06-02-02-02-17.wav,03,01,06,02,02,02,17
1378,/content/ravdess/Actor_17/03-01-06-02-01-02-17.wav,03,01,06,02,01,02,17
1379,/content/ravdess/Actor_17/03-01-02-01-01-02-17.wav,03,01,02,01,01,02,17
1380,/content/ravdess/Actor_17/03-01-08-01-01-02-17.wav,03,01,08,01,01,02,17
1381,/content/ravdess/Actor_17/03-01-05-01-02-01-17.wav,03,01,05,01,02,01,17
1382,/content/ravdess/Actor_17/03-01-01-01-01-01-17.wav,03,01,01,01,01,01,17
1383,/content/ravdess/Actor_17/03-01-07-02-01-01-17.wav,03,01,07,02,01,01,17
1384,/content/ravdess/Actor_17/03-01-08-01-02-01-17.wav,03,01,08,01,02,01,17
1385,/content/ravdess/Actor_17/03-02-02-02-02-02-17.wav,03,02,02,02,02,02,17
1386,/content/ravdess/Actor_17/03-01-02-02-01-02-17.wav,03,01,02,02,01,02,17
1387,/content/ravdess/Actor_17/03-02-04-02-01-01-17.wav,03,02,04,02,01,01,17
1388,/content/ravdess/Actor_17/03-01-07-02-02-02-17.wav,03,01,07,02,02,02,17
1389,/content/ravdess/Actor_17/03-02-04-01-01-01-17.wav,03,02,04,01,01,01,17
1390,/content/ravdess/Actor_17/03-01-07-01-02-02-17.wav,03,01,07,01,02,02,17
1391,/content/ravdess/Actor_17/03-02-05-01-01-01-17.wav,03,02,05,01,01,01,17
1392,/content/ravdess/Actor_17/03-01-02-01-02-01-17.wav,03,01,02,01,02,01,17
1393,/content/ravdess/Actor_17/03-01-02-02-02-02-17.wav,03,01,02,02,02,02,17
1394,/content/ravdess/Actor_17/03-02-04-02-02-01-17.wav,03,02,04,02,02,01,17
1395,/content/ravdess/Actor_17/03-02-03-01-02-02-17.wav,03,02,03,01,02,02,17
1396,/content/ravdess/Actor_17/03-01-06-01-01-02-17.wav,03,01,06,01,01,02,17
1397,/content/ravdess/Actor_17/03-01-06-01-01-01-17.wav,03,01,06,01,01,01,17
1398,/content/ravdess/Actor_17/03-01-04-02-02-01-17.wav,03,01,04,02,02,01,17
1399,/content/ravdess/Actor_17/03-02-02-01-01-02-17.wav,03,02,02,01,01,02,17
1400,/content/ravdess/Actor_17/03-01-05-01-01-02-17.wav,03,01,05,01,01,02,17
1401,/content/ravdess/Actor_17/03-01-02-02-02-01-17.wav,03,01,02,02,02,01,17
1402,/content/ravdess/Actor_17/03-01-06-01-02-02-17.wav,03,01,06,01,02,02,17
1403,/content/ravdess/Actor_17/03-01-07-01-01-01-17.wav,03,01,07,01,01,01,17
1404,/content/ravdess/Actor_17/03-01-04-02-02-02-17.wav,03,01,04,02,02,02,17
1405,/content/ravdess/Actor_17/03-01-02-01-02-02-17.wav,03,01,02,01,02,02,17
1406,/content/ravdess/Actor_17/03-02-02-02-01-01-17.wav,03,02,02,02,01,01,17
1407,/content/ravdess/Actor_17/03-01-03-01-01-01-17.wav,03,01,03,01,01,01,17
1408,/content/ravdess/Actor_17/03-01-08-02-02-02-17.wav,03,01,08,02,02,02,17
1409,/content/ravdess/Actor_17/03-01-05-02-01-01-17.wav,03,01,05,02,01,01,17
1410,/content/ravdess/Actor_17/03-02-02-01-02-01-17.wav,03,02,02,01,02,01,17
1411,/content/ravdess/Actor_17/03-02-03-01-01-01-17.wav,03,02,03,01,01,01,17
1412,/content/ravdess/Actor_01/03-01-04-01-01-02-01.wav,03,01,04,01,01,02,01
1413,/content/ravdess/Actor_01/03-02-02-02-02-01-01.wav,03,02,02,02,02,01,01
1414,/content/ravdess/Actor_01/03-01-04-02-01-02-01.wav,03,01,04,02,01,02,01
1415,/content/ravdess/Actor_01/03-01-06-02-02-01-01.wav,03,01,06,02,02,01,01
1416,/content/ravdess/Actor_01/03-02-01-01-01-02-01.wav,03,02,01,01,01,02,01
1417,/content/ravdess/Actor_01/03-02-04-02-02-01-01.wav,03,02,04,02,02,01,01
1418,/content/ravdess/Actor_01/03-01-02-02-02-01-01.wav,03,01,02,02,02,01,01
1419,/content/ravdess/Actor_01/03-01-05-01-01-01-01.wav,03,01,05,01,01,01,01
1420,/content/ravdess/Actor_01/03-02-05-01-01-01-01.wav,03,02,05,01,01,01,01
1421,/content/ravdess/Actor_01/03-02-05-02-01-01-01.wav,03,02,05,02,01,01,01
1422,/content/ravdess/Actor_01/03-01-06-01-02-01-01.wav,03,01,06,01,02,01,01
1423,/content/ravdess/Actor_01/03-01-02-02-01-01-01.wav,03,01,02,02,01,01,01
1424,/content/ravdess/Actor_01/03-01-02-01-01-02-01.wav,03,01,02,01,01,02,01
1425,/content/ravdess/Actor_01/03-01-05-01-02-01-01.wav,03,01,05,01,02,01,01
1426,/content/ravdess/Actor_01/03-01-07-01-02-01-01.wav,03,01,07,01,02,01,01
1427,/content/ravdess/Actor_01/03-01-03-01-01-01-01.wav,03,01,03,01,01,01,01
1428,/content/ravdess/Actor_01/03-01-02-01-01-01-01.wav,03,01,02,01,01,01,01
1429,/content/ravdess/Actor_01/03-02-04-02-01-01-01.wav,03,02,04,02,01,01,01
1430,/content/ravdess/Actor_01/03-01-06-02-01-01-01.wav,03,01,06,02,01,01,01
1431,/content/ravdess/Actor_01/03-01-06-01-01-02-01.wav,03,01,06,01,01,02,01
1432,/content/ravdess/Actor_01/03-02-06-02-02-01-01.wav,03,02,06,02,02,01,01
1433,/content/ravdess/Actor_01/03-02-04-01-01-01-01.wav,03,02,04,01,01,01,01
1434,/content/ravdess/Actor_01/03-02-02-02-02-02-01.wav,03,02,02,02,02,02,01
1435,/content/ravdess/Actor_01/03-02-02-01-02-01-01.wav,03,02,02,01,02,01,01
1436,/content/ravdess/Actor_01/03-02-02-01-02-02-01.wav,03,02,02,01,02,02,01
1437,/content/ravdess/Actor_01/03-01-08-02-02-01-01.wav,03,01,08,02,02,01,01
1438,/content/ravdess/Actor_01/03-01-05-01-02-02-01.wav,03,01,05,01,02,02,01
1439,/content/ravdess/Actor_01/03-01-01-01-01-02-01.wav,03,01,01,01,01,02,01
1440,/content/ravdess/Actor_01/03-01-07-02-01-01-01.wav,03,01,07,02,01,01,01
1441,/content/ravdess/Actor_01/03-02-05-01-01-02-01.wav,03,02,05,01,01,02,01
1442,/content/ravdess/Actor_01/03-01-07-02-01-02-01.wav,03,01,07,02,01,02,01
1443,/content/ravdess/Actor_01/03-01-06-01-02-02-01.wav,03,01,06,01,02,02,01
1444,/content/ravdess/Actor_01/03-01-03-02-02-02-01.wav,03,01,03,02,02,02,01
1445,/content/ravdess/Actor_01/03-01-01-01-01-01-01.wav,03,01,01,01,01,01,01
1446,/content/ravdess/Actor_01/03-02-06-02-01-02-01.wav,03,02,06,02,01,02,01
1447,/content/ravdess/Actor_01/03-01-04-02-01-01-01.wav,03,01,04,02,01,01,01
1448,/content/ravdess/Actor_01/03-01-01-01-02-02-01.wav,03,01,01,01,02,02,01
1449,/content/ravdess/Actor_01/03-02-05-02-02-02-01.wav,03,02,05,02,02,02,01
1450,/content/ravdess/Actor_01/03-01-03-01-02-02-01.wav,03,01,03,01,02,02,01
1451,/content/ravdess/Actor_01/03-01-07-02-02-01-01.wav,03,01,07,02,02,01,01
1452,/content/ravdess/Actor_01/03-02-05-02-01-02-01.wav,03,02,05,02,01,02,01
1453,/content/ravdess/Actor_01/03-02-03-01-01-01-01.wav,03,02,03,01,01,01,01
1454,/content/ravdess/Actor_01/03-01-03-01-02-01-01.wav,03,01,03,01,02,01,01
1455,/content/ravdess/Actor_01/03-01-03-02-01-02-01.wav,03,01,03,02,01,02,01
1456,/content/ravdess/Actor_01/03-01-06-02-01-02-01.wav,03,01,06,02,01,02,01
1457,/content/ravdess/Actor_01/03-02-06-01-01-02-01.wav,03,02,06,01,01,02,01
1458,/content/ravdess/Actor_01/03-01-04-02-02-01-01.wav,03,01,04,02,02,01,01
1459,/content/ravdess/Actor_01/03-02-04-02-02-02-01.wav,03,02,04,02,02,02,01
1460,/content/ravdess/Actor_01/03-01-08-01-01-02-01.wav,03,01,08,01,01,02,01
1461,/content/ravdess/Actor_01/03-02-06-01-02-01-01.wav,03,02,06,01,02,01,01
1462,/content/ravdess/Actor_01/03-01-02-01-02-02-01.wav,03,01,02,01,02,02,01
1463,/content/ravdess/Actor_01/03-01-03-02-01-01-01.wav,03,01,03,02,01,01,01
1464,/content/ravdess/Actor_01/03-01-05-02-02-01-01.wav,03,01,05,02,02,01,01
1465,/content/ravdess/Actor_01/03-02-01-01-01-01-01.wav,03,02,01,01,01,01,01
1466,/content/ravdess/Actor_01/03-01-08-02-01-02-01.wav,03,01,08,02,01,02,01
1467,/content/ravdess/Actor_01/03-02-06-02-02-02-01.wav,03,02,06,02,02,02,01
1468,/content/ravdess/Actor_01/03-01-04-01-01-01-01.wav,03,01,04,01,01,01,01
1469,/content/ravdess/Actor_01/03-01-07-01-02-02-01.wav,03,01,07,01,02,02,01
1470,/content/ravdess/Actor_01/03-01-05-02-01-01-01.wav,03,01,05,02,01,01,01
1471,/content/ravdess/Actor_01/03-02-05-02-02-01-01.wav,03,02,05,02,02,01,01
1472,/content/ravdess/Actor_01/03-02-04-01-02-01-01.wav,03,02,04,01,02,01,01
1473,/content/ravdess/Actor_01/03-02-02-02-01-02-01.wav,03,02,02,02,01,02,01
1474,/content/ravdess/Actor_01/03-01-08-01-01-01-01.wav,03,01,08,01,01,01,01
1475,/content/ravdess/Actor_01/03-01-02-02-01-02-01.wav,03,01,02,02,01,02,01
1476,/content/ravdess/Actor_01/03-02-06-01-01-01-01.wav,03,02,06,01,01,01,01
1477,/content/ravdess/Actor_01/03-02-04-01-01-02-01.wav,03,02,04,01,01,02,01
1478,/content/ravdess/Actor_01/03-02-03-02-01-02-01.wav,03,02,03,02,01,02,01
1479,/content/ravdess/Actor_01/03-02-06-02-01-01-01.wav,03,02,06,02,01,01,01
1480,/content/ravdess/Actor_01/03-01-05-01-01-02-01.wav,03,01,05,01,01,02,01
1481,/content/ravdess/Actor_01/03-01-08-01-02-02-01.wav,03,01,08,01,02,02,01
1482,/content/ravdess/Actor_01/03-01-08-02-02-02-01.wav,03,01,08,02,02,02,01
1483,/content/ravdess/Actor_01/03-01-04-01-02-01-01.wav,03,01,04,01,02,01,01
1484,/content/ravdess/Actor_01/03-02-05-01-02-02-01.wav,03,02,05,01,02,02,01
1485,/content/ravdess/Actor_01/03-02-01-01-02-01-01.wav,03,02,01,01,02,01,01
1486,/content/ravdess/Actor_01/03-02-02-01-01-02-01.wav,03,02,02,01,01,02,01
1487,/content/ravdess/Actor_01/03-01-07-01-01-01-01.wav,03,01,07,01,01,01,01
1488,/content/ravdess/Actor_01/03-01-07-02-02-02-01.wav,03,01,07,02,02,02,01
1489,/content/ravdess/Actor_01/03-02-02-01-01-01-01.wav,03,02,02,01,01,01,01
1490,/content/ravdess/Actor_01/03-02-03-02-02-02-01.wav,03,02,03,02,02,02,01
1491,/content/ravdess/Actor_01/03-02-03-01-02-02-01.wav,03,02,03,01,02,02,01
1492,/content/ravdess/Actor_01/03-02-05-01-02-01-01.wav,03,02,05,01,02,01,01
1493,/content/ravdess/Actor_01/03-02-03-01-01-02-01.wav,03,02,03,01,01,02,01
1494,/content/ravdess/Actor_01/03-02-03-02-02-01-01.wav,03,02,03,02,02,01,01
1495,/content/ravdess/Actor_01/03-01-02-01-02-01-01.wav,03,01,02,01,02,01,01
1496,/content/ravdess/Actor_01/03-01-08-02-01-01-01.wav,03,01,08,02,01,01,01
1497,/content/ravdess/Actor_01/03-02-03-01-02-01-01.wav,03,02,03,01,02,01,01
1498,/content/ravdess/Actor_01/03-02-01-01-02-02-01.wav,03,02,01,01,02,02,01
1499,/content/ravdess/Actor_01/03-01-04-01-02-02-01.wav,03,01,04,01,02,02,01
1500,/content/ravdess/Actor_01/03-01-06-02-02-02-01.wav,03,01,06,02,02,02,01
1501,/content/ravdess/Actor_01/03-02-04-01-02-02-01.wav,03,02,04,01,02,02,01
1502,/content/ravdess/Actor_01/03-01-05-02-01-02-01.wav,03,01,05,02,01,02,01
1503,/content/ravdess/Actor_01/03-02-03-02-01-01-01.wav,03,02,03,02,01,01,01
1504,/content/ravdess/Actor_01/03-01-07-01-01-02-01.wav,03,01,07,01,01,02,01
1505,/content/ravdess/Actor_01/03-02-06-01-02-02-01.wav,03,02,06,01,02,02,01
1506,/content/ravdess/Actor_01/03-01-08-01-02-01-01.wav,03,01,08,01,02,01,01
1507,/content/ravdess/Actor_01/03-01-06-01-01-01-01.wav,03,01,06,01,01,01,01
1508,/content/ravdess/Actor_01/03-01-01-01-02-01-01.wav,03,01,01,01,02,01,01
1509,/content/ravdess/Actor_01/03-01-04-02-02-02-01.wav,03,01,04,02,02,02,01
1510,/content/ravdess/Actor_01/03-01-03-02-02-01-01.wav,03,01,03,02,02,01,01
1511,/content/ravdess/Actor_01/03-02-04-02-01-02-01.wav,03,02,04,02,01,02,01
1512,/content/ravdess/Actor_01/03-02-02-02-01-01-01.wav,03,02,02,02,01,01,01
