,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0,/content/ravdess/Actor_11/03-01-02-01-02-02-11.wav,0 days 00:00:00,0 days 00:00:03.670333333,22.715237,0.08707274,20.925817,22.916492,24.700607,3.7747898,66.16518,56.1555,29.646515,18.08945,0.075558886,1.0928285,0.0087334765,0.031726338,0.15142412,0.14269064,1.5987097,1.3627446,1.1184794,0.5766741,0.01713554,1.1450866,12.291243,1.2987616,16.376806,0.4990755,12.761749,0.87901175,14.199035,0.64016145,0.018394463,0.9216083,0.9492748,0.84580576,4.6269307,0.49193546,10.659584,0.24989134,30.997137,0.23711479,534.9444,0.4607183,1183.2595,0.23790751,-136.53333,-0.64446706,1605.9828,0.18837887,784.8873,0.3187106,-139.7193,-0.5868781,2628.9849,0.10343125,813.99634,0.5156057,-141.4508,-0.56276584,-17.583473,-0.44054204,26.446648,0.34519777,0.011815945,2.638705,-0.009048387,-1.2898898,0.03470511,0.43503562,25.167517,0.47840592,19.019247,0.5340014,16.638968,0.8014721,10.772542,1.0157229,-15.774657,27.216703,-0.03853079,0.009903196,0.0080792215,2.1857924,1.1080333,0.305,0.10012492,0.45999998,0.4420407,-53.928307
0,/content/ravdess/Actor_11/03-02-06-02-02-02-11.wav,0 days 00:00:00,0 days 00:00:03.870541667,32.452183,0.04289406,31.384995,32.151947,34.12891,2.7439156,21.35816,6.8909397,10.172633,5.190349,0.348798,1.0815381,0.01611484,0.17512989,0.6778817,0.6617669,5.939158,3.443045,5.253468,4.009222,0.13137636,1.3503886,17.10159,1.0214823,8.311114,1.3027076,5.7111588,2.218143,3.0510097,4.5966144,0.01389154,1.2536179,0.90833914,0.8812718,8.885421,0.34661195,3.6988697,2.5104716,22.26521,0.31190345,498.5596,0.5064877,1186.3668,0.24276425,-118.27404,-0.79993373,1423.6694,0.19792728,875.14874,0.3924473,-116.25907,-0.77749157,2477.8203,0.10437415,705.8169,0.46195507,-120.40415,-0.71218026,-13.856201,-0.45483708,25.035051,0.30211076,0.08636288,0.4590718,-0.014911458,-1.0035489,0.26670337,0.6751804,30.65682,0.44667423,8.590242,1.1998224,6.969918,2.2930155,-2.8031569,-6.281521,-7.8819585,19.201527,0.007202264,0.010942525,0.018941976,2.0725389,0.5263158,0.875,0.515,0.6666666,0.40102646,-35.079147
0,/content/ravdess/Actor_11/03-02-03-01-02-02-11.wav,0 days 00:00:00,0 days 00:00:04.437770833,32.9683,0.13564603,31.346882,31.747147,34.836002,3.4891205,0.0,0.0,-0.00030110576,0.0,0.34916773,0.9777152,0.017636023,0.25905788,0.6654594,0.6478234,6.102126,3.8291657,2.9461513,1.4114267,0.10130548,1.2005649,21.847984,0.82440877,8.496218,1.52928,4.0328407,3.0688171,1.5884542,9.62412,0.009342863,1.4064107,0.77902585,1.1321182,9.191852,0.49751124,0.7625702,12.116383,20.18525,0.395842,512.8945,0.52432585,1131.3479,0.21411338,-92.78637,-1.0099335,1412.3428,0.21958908,877.74115,0.28845587,-94.78072,-0.93812215,2531.9158,0.13174814,647.3452,0.619938,-100.1565,-0.83724993,-14.824261,-0.6445779,25.877079,0.40250194,0.077729814,0.54588795,-0.016736887,-1.0000052,0.17019811,0.6994266,32.02669,0.48943248,9.869567,1.4128624,2.787307,5.2559896,-2.0585537,-8.878722,-9.693323,21.227743,0.0033263105,0.007885669,0.008543686,1.5837104,1.1441648,0.5,0.31400636,0.435,0.42222625,-35.71668
0,/content/ravdess/Actor_11/03-02-06-01-01-02-11.wav,0 days 00:00:00,0 days 00:00:04.204208333,32.379013,0.04305619,31.416208,31.99082,34.116184,2.699976,39.92973,35.94034,10.388268,5.7716846,0.3608742,1.0650518,0.013181701,0.24044101,0.6763425,0.6631608,7.1177387,3.502748,4.070669,2.4370542,0.12160335,1.272567,19.985622,0.8037706,7.1280246,1.3525538,8.452869,1.4652658,2.457111,7.7955117,0.00867308,1.3163733,0.7706813,0.9719266,9.048576,0.34803393,-0.8435959,-8.443781,19.242718,0.40936014,530.3277,0.49812245,1163.7086,0.23590772,-108.12435,-0.87709373,1486.2538,0.2218705,878.51074,0.34816888,-105.29043,-0.8600596,2549.7446,0.10830094,718.7767,0.43554506,-109.508995,-0.7874242,-14.073833,-0.5638726,24.009151,0.35861576,0.07871962,0.50654054,-0.01806561,-0.841282,0.22383659,0.69094354,30.430193,0.44809783,5.882703,1.8307034,7.9467993,1.9389898,-7.3785195,-2.887795,-12.224913,23.772278,-0.008901158,0.0103301145,0.012943874,1.9093078,0.9661836,0.53,0.35376543,0.63666666,0.44032812,-35.730713
0,/content/ravdess/Actor_11/03-01-01-01-02-01-11.wav,0 days 00:00:00,0 days 00:00:03.203208333,24.622734,0.0839949,23.176874,24.869593,26.325771,3.1488972,130.54242,113.12885,28.823822,10.172225,0.099663965,1.286259,0.008193666,0.012171575,0.23437396,0.22618029,2.3222365,1.5737935,2.3623064,1.4976195,0.031433668,1.3460273,12.775361,1.3899688,15.343297,0.5085749,13.19578,0.9192622,8.491387,1.3002759,0.022977863,0.76999784,1.4691732,0.73661494,3.8523724,0.8039766,6.9138575,0.6854032,31.292393,0.33935982,524.8689,0.41252217,1200.712,0.24434079,-136.308,-0.6539237,1569.22,0.16469496,992.83264,0.48637888,-140.95256,-0.5839357,2587.42,0.11331033,875.70105,0.43324712,-143.04907,-0.55511165,-17.2404,-0.6164568,26.44034,0.45838985,0.04683429,0.7513886,-0.016807087,-0.7580186,0.07613511,0.47739765,28.855227,0.5650991,17.335,0.60695004,14.10574,1.3141763,1.2593477,9.912243,-15.009632,25.80534,-0.024251929,0.0093086865,0.009892602,2.1943574,1.2738854,0.255,0.14361405,0.505,0.4361479,-48.741116
0,/content/ravdess/Actor_11/03-01-04-02-02-02-11.wav,0 days 00:00:00,0 days 00:00:03.336666667,32.043617,0.14240728,29.11203,32.67056,36.120647,7.0086174,91.56265,102.93093,31.581175,13.180985,0.2895791,1.2832824,0.011879807,0.11328925,0.52876127,0.51688147,4.9373007,3.8690212,5.006649,4.1969805,0.1360123,1.7130878,13.029199,1.3775657,12.874125,0.7769395,8.179914,1.3393617,1.6736757,8.237364,0.024217552,1.1075262,1.02385,0.63843626,5.8253903,0.7149742,3.877988,2.419044,24.450653,0.34521294,560.16754,0.5240122,1238.1813,0.25104553,-141.10843,-0.62390345,1516.8688,0.23240945,873.8142,0.30572677,-133.84747,-0.650571,2616.116,0.12648828,669.0373,0.33170673,-137.38876,-0.59884286,-14.441087,-0.53143895,25.427305,0.3806931,0.08855296,0.36865425,-0.015054466,-0.8035811,0.32976556,0.89832515,26.72914,0.58411044,11.840779,1.0071385,5.7081456,2.7986212,-2.8596876,-5.6632156,-11.999154,21.893253,0.0018057128,0.005093119,0.027036032,1.8072289,0.6116208,0.59499997,0.205,0.6766666,0.40102646,-36.068615
0,/content/ravdess/Actor_11/03-01-08-02-02-02-11.wav,0 days 00:00:00,0 days 00:00:03.069729167,37.415646,0.18106987,36.74614,39.738228,41.86049,5.1143494,132.79413,88.98091,85.650475,49.95075,0.33818763,1.3669797,0.009213576,0.039100125,0.7743674,0.7651538,8.896656,6.4840727,8.415316,6.82628,0.17891201,1.5300376,8.496076,1.5996085,10.023468,0.9719576,2.9017878,5.148527,1.5250536,10.113726,0.051939458,1.8951402,1.1250123,0.67053485,6.956675,0.7963737,7.8452682,0.77944535,20.166399,0.39438677,690.71655,0.43747067,1094.7268,0.301186,-158.80003,-0.4771739,1716.6997,0.21517476,840.6339,0.4944219,-142.39682,-0.5847429,2815.611,0.10896584,546.1652,0.31818363,-144.07753,-0.5609697,-12.404264,-0.61897916,21.282518,0.3622264,0.078507274,0.5411006,-0.014692363,-0.8247647,0.47110194,0.58068764,16.985819,0.7754984,6.2627406,1.7592067,-5.667574,-3.7944348,-12.174609,-1.5305232,-11.198773,21.509182,-0.0065908637,0.004756776,0.045983993,2.9508197,1.3333334,0.22999999,0.22891046,0.39799997,0.4285044,-33.92887
0,/content/ravdess/Actor_11/03-01-02-02-01-01-11.wav,0 days 00:00:00,0 days 00:00:03.837166667,21.368752,0.121946126,19.329689,20.115696,24.632355,5.3026657,85.28875,0.0,-23.123281,23.52891,0.06389887,1.0616739,0.009005005,0.038212307,0.12924942,0.12024442,2.116221,1.8841716,0.80987877,0.45278284,0.015166085,1.1283768,13.350962,1.1488379,12.928699,0.75428694,12.235126,1.0757567,12.801852,0.8525628,0.01728094,0.8419987,1.08585,0.89263517,4.0592747,0.47916484,9.002657,0.49881357,30.95953,0.2370232,527.5396,0.4643948,1162.6843,0.24459687,-155.38844,-0.49380448,1589.1289,0.18274252,785.7097,0.33394036,-158.3281,-0.45383137,2612.403,0.10937554,879.21356,0.526515,-159.31046,-0.43974137,-17.960594,-0.468026,25.926073,0.34297335,-0.006002169,-6.2115955,-0.008810406,-0.8159086,0.0330243,0.52052456,26.49939,0.39304897,14.8225355,0.69117457,21.512455,0.7552861,14.617557,0.83087647,-14.375939,25.833364,-0.01899063,0.006585437,0.009738382,2.094241,1.856764,0.12142857,0.059624672,0.39428568,0.4611122,-55.92186
0,/content/ravdess/Actor_11/03-02-02-02-02-02-11.wav,0 days 00:00:00,0 days 00:00:05.238562500,32.555084,0.05410079,31.41134,31.981358,35.158375,3.747034,27.549215,31.807373,8.476504,15.025804,0.25981307,0.90627867,0.01046404,0.2435509,0.4675401,0.45707604,2.6212912,1.3371532,1.913701,0.88862693,0.052849185,1.1587132,22.928112,0.83688414,14.92464,0.681031,5.9516654,2.0408673,1.8387532,9.0525255,0.009380747,1.8830516,0.6794552,1.3926433,10.418052,0.33547214,4.18295,1.8650435,25.200903,0.32044554,459.65826,0.4685544,1208.7438,0.23226468,-89.157616,-1.0657078,1348.1315,0.17171499,906.4197,0.2773196,-89.61104,-0.9847145,2476.0737,0.08762228,658.0017,0.44878465,-97.22516,-0.8421823,-18.028002,-0.512401,29.145206,0.31169865,0.08644279,0.41397613,-0.019211536,-0.8133042,0.0806658,0.7643187,34.328983,0.38598245,15.430013,0.7177127,3.0546112,4.622998,-4.5438194,-3.8958006,-12.536788,23.053297,-0.006792187,0.009315316,0.010581513,1.5325671,0.58027077,1.0466666,0.8406875,0.48999998,0.40081167,-39.464348
0,/content/ravdess/Actor_11/03-02-04-01-01-01-11.wav,0 days 00:00:00,0 days 00:00:04.771437500,32.287678,0.044721406,31.459864,31.861763,34.33862,2.8787556,27.162497,21.841383,8.712018,6.6555634,0.26798669,1.0106354,0.0088762455,0.21601883,0.49015823,0.481282,2.9513264,1.5200355,2.6102014,1.3974042,0.06402216,1.2011125,23.200846,0.8089465,12.360897,0.6955198,6.3854194,2.2576718,2.9780033,5.5488515,0.0086316895,1.5331776,0.7417578,1.2507898,10.085519,0.33453685,1.7711073,3.9376688,23.725502,0.40705833,493.83908,0.46550226,1186.009,0.22184789,-92.08115,-1.0310191,1402.453,0.20383304,911.56744,0.2569883,-95.88688,-0.9331954,2483.9915,0.112012975,686.1607,0.35214475,-102.08868,-0.82236814,-16.804815,-0.50871223,28.108582,0.33259937,0.0848771,0.45769423,-0.020138381,-0.7020162,0.107662976,0.7059763,35.618126,0.35728437,11.624596,0.8520296,2.3766677,7.3421316,-3.9877806,-4.34971,-12.813882,22.94255,-0.011523883,0.01076293,0.005981884,1.6806724,0.6369427,0.89666665,0.56758744,0.48749998,0.46321568,-38.09503
0,/content/ravdess/Actor_11/03-01-02-01-01-01-11.wav,0 days 00:00:00,0 days 00:00:03.269916667,23.20258,0.09540656,21.423605,23.013765,25.410206,3.9866009,72.45852,66.92261,8.615736,13.102628,0.06504503,1.1770282,0.00871783,0.015958136,0.12264538,0.11392755,2.2729971,2.0422673,1.2636995,0.61927754,0.017545197,1.2617853,11.738639,1.2499818,14.966522,0.6214279,13.491951,0.7587883,13.076833,0.71823037,0.036010753,0.81085527,1.1087086,0.66328245,3.0705113,1.0699803,9.209137,1.4925026,29.279305,0.28790814,518.387,0.49006513,1206.2738,0.2153653,-149.8424,-0.54658103,1528.7952,0.16749206,891.13275,0.32708573,-153.1707,-0.49734238,2581.299,0.10144467,777.2099,0.35397103,-154.5065,-0.4779205,-16.585316,-0.6036767,24.639729,0.4564532,0.017911375,1.7270899,-0.0037738227,-1.928958,0.04146159,0.4898819,22.565994,0.6235402,18.750092,0.75225484,17.737925,0.7908599,13.392516,0.8975493,-17.68116,28.876987,-0.04227787,0.0077141062,0.009093269,2.7692308,1.2500001,0.2075,0.111439444,0.45599997,0.45675376,-55.17887
0,/content/ravdess/Actor_11/03-02-04-02-01-02-11.wav,0 days 00:00:00,0 days 00:00:04.771437500,32.241264,0.047428764,30.988174,31.88768,33.97472,2.9865456,16.310198,6.7704616,17.821846,14.953822,0.34984103,1.0155251,0.013482866,0.26598948,0.6183582,0.6048753,3.9437044,2.267038,3.090814,1.709615,0.119125485,1.1297619,24.711588,0.68788874,8.685895,1.4171091,7.718612,1.6981382,0.4130148,44.742115,0.0100912955,1.6787819,0.7469919,1.0012023,9.660188,0.29125878,1.190348,7.1495223,23.774172,0.33725518,476.17734,0.39150304,1243.4495,0.2004217,-92.888756,-1.0352887,1429.4727,0.20514204,969.4838,0.32888862,-95.96102,-0.9372216,2501.092,0.12863024,736.7723,0.38749623,-101.38513,-0.8373005,-16.956696,-0.5371599,27.789024,0.29441088,0.079234585,0.53046566,-0.019913003,-0.7372927,0.20130618,0.6210088,35.87265,0.33856627,8.059459,1.7110534,5.5728726,2.92955,-6.4723744,-3.2671726,-12.47552,22.394363,-0.00013180997,0.004743089,0.010586038,1.4705883,0.42462844,1.3399999,0.79999995,0.65999997,0.40603775,-34.745506
0,/content/ravdess/Actor_11/03-02-03-02-02-02-11.wav,0 days 00:00:00,0 days 00:00:04.371041667,32.388577,0.054991543,31.336737,31.738235,35.039997,3.7032604,16.360783,7.840321,9.975621,6.9017367,0.38558635,0.9829997,0.02072344,0.29650354,0.73603725,0.7153138,8.1615925,6.4382176,3.9576776,2.1375403,0.11621925,1.223725,19.491474,0.9768028,7.7264714,1.5828911,8.218073,1.4464093,0.7139358,25.274937,0.009704831,1.2616028,0.75380105,0.91805464,9.489778,0.37923738,1.2039406,7.971549,19.140196,0.31968865,494.2682,0.48417693,1109.6968,0.2139333,-98.0398,-0.96537,1406.4,0.21530332,772.6736,0.2921214,-97.76514,-0.9278842,2517.22,0.12230392,558.463,0.5171591,-103.00131,-0.8335088,-14.551154,-0.45800555,25.339401,0.31605574,0.07597152,0.49997613,-0.01835433,-0.8833977,0.20011488,0.70228344,32.386784,0.4135606,8.654107,1.338258,5.3084702,2.590183,-6.1151214,-3.3939056,-6.614697,16.000782,0.00038373316,0.014977503,0.011984673,1.8348624,0.46403712,1.2049999,0.645,0.6166667,0.3579882,-34.504303
0,/content/ravdess/Actor_11/03-02-05-01-02-01-11.wav,0 days 00:00:00,0 days 00:00:04.004000,32.22883,0.049359582,31.3871,31.805357,33.24396,1.8568611,33.742573,21.396322,19.216665,12.197937,0.43706605,1.100274,0.01049757,0.18126595,0.8658799,0.8553823,6.882723,3.510356,6.3219175,4.150284,0.17007773,1.2451833,18.687191,0.87930846,11.946308,0.98610944,10.266879,1.303804,0.13752034,119.46098,0.013810948,1.5610905,0.87781066,0.90664566,8.726185,0.37971848,3.8091922,2.3341227,20.625479,0.38294935,491.75446,0.5067273,1165.7856,0.17660229,-111.32399,-0.8472903,1428.7146,0.21806628,813.9354,0.3403361,-107.58461,-0.8447711,2546.2405,0.10846854,614.28564,0.51294726,-111.876915,-0.7718282,-13.848357,-0.58116657,24.187256,0.3722074,0.07147535,0.56616426,-0.017815823,-0.99076223,0.31839412,0.6395237,29.464092,0.4716296,9.795686,1.2697165,7.723671,2.315325,-6.9099364,-2.8757436,-12.255572,22.229628,-0.0026886943,0.004568439,0.021794608,2.0050125,1.0152285,0.48999998,0.21482551,0.47,0.409695,-32.69919
0,/content/ravdess/Actor_11/03-01-06-01-01-02-11.wav,0 days 00:00:00,0 days 00:00:03.503499999,28.241516,0.119524,26.598331,28.823988,30.901747,4.3034153,226.64355,314.08185,26.191904,12.072889,0.17742942,1.1696922,0.008893125,0.022576138,0.3683952,0.35950208,4.961175,4.101202,3.8972688,3.143237,0.07473147,1.274316,13.8797655,0.99727094,13.060132,0.75144374,8.386792,1.510841,7.068378,1.950118,0.03020034,1.4029486,1.4865261,0.6049457,4.2324843,0.99971277,3.3288898,2.0001159,22.36096,0.47561616,508.41092,0.46552995,1162.8041,0.23281184,-134.20781,-0.66169494,1496.0242,0.20907368,845.1669,0.4271327,-133.94647,-0.6320264,2584.6716,0.11226063,702.31647,0.47574458,-136.3602,-0.5965091,-15.909011,-0.5666423,25.507412,0.32917476,0.03359998,1.3812337,-0.016473778,-0.8774432,0.17751904,0.41928262,25.944414,0.4893249,16.879648,0.6779877,7.8945174,2.3833294,0.26331213,69.51491,-12.147445,23.311926,-0.021083279,0.010448298,0.014132088,3.1518624,0.8720931,0.42666668,0.3423773,0.5225,0.4712417,-42.392647
0,/content/ravdess/Actor_11/03-02-05-01-01-02-11.wav,0 days 00:00:00,0 days 00:00:04.304291667,31.844358,0.084813476,31.145187,31.72722,33.237595,2.0924072,111.62247,105.34913,11.674907,7.835394,0.40380672,1.0873553,0.00976776,0.22377475,0.7688674,0.7590996,6.6433263,3.6405578,4.8368406,2.6182864,0.14766452,1.2191693,20.013365,0.8579821,8.284848,1.3460242,8.776743,1.5086737,0.24427572,71.83264,0.0130217625,2.1747165,0.9435574,0.9051249,8.749037,0.3651888,0.43784282,17.674671,19.86472,0.4503755,483.6262,0.4230862,1159.6005,0.24313807,-103.80627,-0.9194978,1441.2032,0.20139748,797.4577,0.33333385,-104.252335,-0.8747041,2553.2856,0.10405012,672.66125,0.5079365,-108.530426,-0.8002092,-14.258192,-0.62716633,24.51684,0.38170955,0.0706383,0.6372896,-0.01899571,-0.8275933,0.27581826,0.6030769,31.958195,0.42517605,7.1482415,1.7517387,7.8441987,2.2283244,-8.452733,-2.3898284,-12.178152,23.016396,-0.009348238,0.00741794,0.009757589,1.8648019,0.7075472,0.73333335,0.24580932,0.65333337,0.44850367,-33.62342
0,/content/ravdess/Actor_11/03-02-03-01-01-01-11.wav,0 days 00:00:00,0 days 00:00:04.304312500,32.65545,0.06849525,31.497559,31.820124,35.483795,3.9862366,167.8461,154.61847,18.994925,21.959051,0.2839313,1.0223467,0.009422352,0.20260231,0.5329833,0.52356094,3.4284358,1.7787732,3.2475455,1.6406637,0.07436538,1.239368,21.175869,0.9029628,9.252391,1.1030538,4.7357483,3.1897998,3.4821267,4.5399113,0.009752324,1.5816164,0.8237822,1.0468655,9.8758,0.35998133,2.4407365,2.861761,24.241896,0.34966815,484.3337,0.43528453,1154.4338,0.23148112,-93.34922,-1.026671,1406.4427,0.18810506,862.90753,0.25285888,-97.905975,-0.91993743,2520.9272,0.109046094,747.42163,0.41482446,-104.530945,-0.8031871,-15.950137,-0.5331022,28.60734,0.30989665,0.0771708,0.5379158,-0.016712861,-0.9307277,0.12947962,0.7039153,34.637096,0.35557252,11.060157,0.9573693,0.97747207,19.452131,-0.8216226,-22.817432,-7.8632755,18.09965,0.008143141,0.009400146,0.0052970964,1.6317016,0.47169814,1.175,0.515,0.4525,0.4333229,-37.336697
0,/content/ravdess/Actor_11/03-02-06-01-02-01-11.wav,0 days 00:00:00,0 days 00:00:04.104104167,32.400997,0.047460437,31.412144,31.927565,34.461815,3.0496712,38.044422,44.86613,10.117475,7.555096,0.41596907,1.0153095,0.010271723,0.254225,0.7816814,0.7714097,5.867474,2.9689648,4.0963273,2.2277832,0.13472521,1.2208127,18.151665,0.94884527,10.498133,0.97693825,6.284927,2.1262832,-1.2658756,-12.598206,0.010286884,1.1958088,0.79178065,0.9195509,9.082224,0.35035303,3.654019,2.4195876,22.958237,0.33947393,496.60114,0.5057675,1169.0857,0.21176647,-113.88365,-0.8362672,1419.9055,0.20568755,831.51025,0.33127752,-107.729294,-0.8499123,2513.9033,0.110403664,621.41016,0.30056626,-112.767914,-0.766655,-14.161301,-0.5091844,24.515156,0.35601112,0.091918126,0.3786217,-0.01990944,-0.77114445,0.25236169,0.61790925,29.454178,0.48952472,10.579183,0.9113768,4.8969784,3.4339147,-10.530311,-1.5969278,-10.794601,21.648754,0.0057885977,0.008266168,0.018472254,1.9559904,0.4950495,1.015,0.575,0.65333337,0.38594761,-33.74034
0,/content/ravdess/Actor_11/03-01-06-01-02-01-11.wav,0 days 00:00:00,0 days 00:00:03.169833333,29.88868,0.105483234,28.298447,30.673788,32.347343,4.048897,119.91035,88.2213,24.275015,18.622929,0.21788609,1.2977377,0.008654078,0.035716806,0.4891575,0.4805034,4.2358255,2.7959566,4.7983665,3.33106,0.087754555,1.4043506,13.834616,1.1555564,10.934749,0.86995727,8.445438,1.3288891,5.24243,2.4075418,0.01902045,1.305717,1.0001476,0.9986119,6.018472,0.57421845,-0.3792387,-36.90725,21.536482,0.68753,548.5614,0.5292186,1112.2755,0.23452479,-138.75723,-0.6342885,1504.5459,0.22068357,851.39307,0.2383055,-139.0021,-0.60898584,2567.4265,0.132625,769.0259,0.5404885,-141.81131,-0.56845385,-13.49831,-0.6485961,23.29728,0.40462875,0.0753667,0.42835423,-0.0151681965,-0.9814287,0.22889781,0.48901576,28.714857,0.5331873,9.91268,0.97500986,9.543647,1.740234,-2.9196193,-6.05291,-11.362348,21.99147,-0.005403203,0.008388865,0.017473383,2.2222223,1.2903227,0.2525,0.14428703,0.4975,0.4195459,-39.558784
0,/content/ravdess/Actor_11/03-01-07-01-01-01-11.wav,0 days 00:00:00,0 days 00:00:03.670333333,28.215239,0.1548502,25.026426,28.847086,31.54143,6.515003,240.32666,140.8908,21.211735,19.71556,0.15965368,1.208469,0.008770213,0.05176138,0.3092639,0.3004937,4.5107226,3.0264516,3.2180178,1.9169831,0.059942685,1.4119061,12.971217,1.3116776,13.5209875,0.81945837,11.091723,1.0338724,4.665622,2.8722377,0.08070854,2.1276085,1.1454136,0.63618374,5.091747,0.78845906,4.785124,1.4719746,27.917597,0.3533945,498.67612,0.43458012,1195.0201,0.228337,-134.08908,-0.67591006,1510.5248,0.19868515,777.0621,0.46485224,-137.16972,-0.6093192,2642.8813,0.112810455,631.0437,0.30077863,-138.9464,-0.5836539,-17.9143,-0.5423309,26.667034,0.3799102,0.059226234,0.6400522,-0.01740036,-0.8175997,0.14470463,0.60631984,27.99188,0.5179547,17.928972,0.6141827,13.914028,1.1548094,-2.5564623,-6.275678,-11.550977,21.458136,-0.0123860985,0.008061186,0.012954621,1.9125683,1.1080333,0.3175,0.16391689,0.45,0.47370875,-43.24688
0,/content/ravdess/Actor_11/03-02-04-01-01-02-11.wav,0 days 00:00:00,0 days 00:00:05.105104167,32.205246,0.041570704,31.365393,31.919897,32.65932,1.2939281,15.8580885,12.984296,14.083046,10.403257,0.28618395,0.9211697,0.0213684,0.2799305,0.4736462,0.45227778,3.496046,1.5588076,2.5637996,1.4533594,0.06534682,1.2380874,26.269825,0.6563425,9.430113,1.3906186,5.710877,2.3781238,-1.1668522,-15.260168,0.008595015,1.5929029,0.63047177,1.0682044,10.192574,0.32350725,3.2448192,2.0970194,27.324457,0.41778028,471.0168,0.42371303,1215.4287,0.195718,-83.81619,-1.126646,1380.7457,0.19775401,884.7893,0.27221423,-89.741806,-0.9798983,2533.6018,0.0963758,765.0832,0.4683705,-97.36111,-0.8389894,-17.924492,-0.50693184,28.888285,0.3082579,0.08478792,0.4603038,-0.021101292,-0.76282626,0.10155507,0.82928294,36.110935,0.35887906,13.493311,0.91235745,4.5723004,3.603412,-7.026453,-2.7873302,-7.9133353,20.087904,0.009298913,0.012849609,0.009860398,1.5717093,0.5952381,1.02,0.35279834,0.4775,0.44639528,-38.24688
